source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,incremental_mode,incremental_decision,source_has_history,probe_limit,feed_items_seen,anchor_found,anchor_index,selected_items_for_processing,incremental_warning,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,llm_screen_and_match_seconds,screening_mode,llm_call_count,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
articles-very-small-woods,191,Very Small Woods,Articles/英文博客,,https://www.verysmallwoods.com/feed.xml,https://www.verysmallwoods.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-vista,192,Vista看天下,Articles/社评,,https://plink.anyfeeder.com/weixin/vistaweek,https://plink.anyfeeder.com/weixin/vistaweek,docker-host,False,success,until_existing,new_source_initial_baseline,False,,5,False,,5,New source: processing first 5 items as initial baseline (new_source_initial_limit=30).,5,5,0,5,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-weaviate-vector-database-weaviate-io,193,Weaviate • vector database(@weaviate_io),SocialMedia,,https://api.xgo.ing/rss/user/2f1035ec6b28475987af06b600e1d04c,https://api.xgo.ing/rss/user/2f1035ec6b28475987af06b600e1d04c,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-windsurf-windsurf-ai,194,Windsurf(@windsurf_ai),SocialMedia,,https://api.xgo.ing/rss/user/4a8273800ed34a069eecdb6c5c1b9ccf,https://api.xgo.ing/rss/user/4a8273800ed34a069eecdb6c5c1b9ccf,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-y-combinator-ycombinator,195,Y Combinator(@ycombinator),SocialMedia,,https://api.xgo.ing/rss/user/b1ab109f6afd42ab8ea32e17a19a3a3e,https://api.xgo.ing/rss/user/b1ab109f6afd42ab8ea32e17a19a3a3e,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-yann-lecun-ylecun,196,Yann LeCun(@ylecun),SocialMedia,,https://api.xgo.ing/rss/user/f5f4f928dede472ea55053672ad27ab6,https://api.xgo.ing/rss/user/f5f4f928dede472ea55053672ad27ab6,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-youtube,197,YouTube深度访谈,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/3493286931073848,http://127.0.0.1:1200/bilibili/user/video/3493286931073848,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-z-finance,198,Z Finance,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3077513391.atom,http://127.0.0.1:8003/feed/MP_WXS_3077513391.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-z-potentials,199,Z Potentials,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3285810954.atom,http://127.0.0.1:8003/feed/MP_WXS_3285810954.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-a16z-a16z,200,a16z(@a16z),SocialMedia,,https://api.xgo.ing/rss/user/f3fedf817599470dbf8d8d11f0872475,https://api.xgo.ing/rss/user/f3fedf817599470dbf8d8d11f0872475,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-abortretry-fail,201,abortretry.fail,Articles/英文博客,,https://www.abortretry.fail/feed,https://www.abortretry.fail/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-andrew-chen-andrewchen,202,andrew chen(@andrewchen),SocialMedia,,https://api.xgo.ing/rss/user/a3eb6beb2d894da3a9b7ab6d2e46790e,https://api.xgo.ing/rss/user/a3eb6beb2d894da3a9b7ab6d2e46790e,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-anildash-com,203,anildash.com,Articles/英文博客,,https://anildash.com/feed.xml,https://anildash.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,12,False,,12,New source: processing first 12 items as initial baseline (new_source_initial_limit=30).,12,12,0,12,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-antirez-com,204,antirez.com,Articles/英文博客,,http://antirez.com/rss,http://antirez.com/rss,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-aresluna-org,205,aresluna.org,Articles/英文博客,,https://aresluna.org/main.rss,https://aresluna.org/main.rss,docker-host,False,success,until_existing,new_source_initial_baseline,False,,14,False,,14,New source: processing first 14 items as initial baseline (new_source_initial_limit=30).,14,14,0,14,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-beej-us,206,beej.us,Articles/英文博客,,https://beej.us/blog/rss.xml,https://beej.us/blog/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-bernsteinbear-com,207,bernsteinbear.com,Articles/英文博客,,https://bernsteinbear.com/feed.xml,https://bernsteinbear.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,11,False,,11,New source: processing first 11 items as initial baseline (new_source_initial_limit=30).,11,11,0,11,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-berthub-eu,208,berthub.eu,Articles/英文博客,,https://berthub.eu/articles/index.xml,https://berthub.eu/articles/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-blog-jim-nielsen-com,209,blog.jim-nielsen.com,Articles/英文博客,,https://blog.jim-nielsen.com/feed.xml,https://blog.jim-nielsen.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-blog-pixelmelt-dev,210,blog.pixelmelt.dev,Articles/英文博客,,https://blog.pixelmelt.dev/rss/,https://blog.pixelmelt.dev/rss/,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 530: <none>"", ""retryable"": true, ""source_id"": ""articles-blog-pixelmelt-dev"", ""feed_url"": ""https://blog.pixelmelt.dev/rss/""}, ""run"": {""run_id"": ""rss_20260516_082211_774721_articles-blog-pixelmelt-dev"", ""source_id"": ""articles-blog-pixelmelt-dev"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:22:11.774721+00:00"", ""finished_at"": ""2026-05-16T08:22:12.853750+00:00"", ""duration_ms"": 1079, ""duration_seconds"": 1.079, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 530: <none>"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"":",,,,,,,,0,0,0,0,0,0,
articles-bogdanthegeek-github-io,211,bogdanthegeek.github.io,Articles/英文博客,,https://bogdanthegeek.github.io/blog/index.xml,https://bogdanthegeek.github.io/blog/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,8,False,,8,New source: processing first 8 items as initial baseline (new_source_initial_limit=30).,8,8,0,8,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-bolt-new-boltdotnew,212,bolt.new(@boltdotnew),SocialMedia,,https://api.xgo.ing/rss/user/760ab7cd9708452c9ce1f9144b92a430,https://api.xgo.ing/rss/user/760ab7cd9708452c9ce1f9144b92a430,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-borretti-me,213,borretti.me,Articles/英文博客,,https://borretti.me/feed.xml,https://borretti.me/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-brutecat-com,214,brutecat.com,Articles/英文博客,,https://brutecat.com/rss.xml,https://brutecat.com/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,4,False,,4,New source: processing first 4 items as initial baseline (new_source_initial_limit=30).,4,4,0,4,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-buttondown-com-hillelwayne,215,buttondown.com/hillelwayne,Articles/英文博客,,https://buttondown.com/hillelwayne/rss,https://buttondown.com/hillelwayne/rss,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-cat-catwu,216,cat(@_catwu),SocialMedia,,https://api.xgo.ing/rss/user/66a6b39ddcfa42e39621e0ab293c1bdd,https://api.xgo.ing/rss/user/66a6b39ddcfa42e39621e0ab293c1bdd,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-chadnauseam-com,217,chadnauseam.com,Articles/英文博客,,https://chadnauseam.com/rss.xml,https://chadnauseam.com/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-chiark-greenend-org-uk-sgtatham,218,chiark.greenend.org.uk/~sgtatham,Articles/英文博客,,https://www.chiark.greenend.org.uk/~sgtatham/quasiblog/feed.xml,https://www.chiark.greenend.org.uk/~sgtatham/quasiblog/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,28,False,,28,New source: processing first 28 items as initial baseline (new_source_initial_limit=30).,28,28,0,28,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-clem-129303-clementdelangue,219,clem &#129303;(@ClementDelangue),SocialMedia,,https://api.xgo.ing/rss/user/5dbd038a8f5140938d0877511571797b,https://api.xgo.ing/rss/user/5dbd038a8f5140938d0877511571797b,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-cohere-cohere,220,cohere(@cohere),SocialMedia,,https://api.xgo.ing/rss/user/462aa134ed914f98b3491680ad9b36ed,https://api.xgo.ing/rss/user/462aa134ed914f98b3491680ad9b36ed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-computer-rip,221,computer.rip,Articles/英文博客,,https://computer.rip/rss.xml,https://computer.rip/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-construction-physics-com,222,construction-physics.com,Articles/英文博客,,https://www.construction-physics.com/feed,https://www.construction-physics.com/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-danielchasehooper-com,223,danielchasehooper.com,Articles/英文博客,,https://danielchasehooper.com/feed.xml,https://danielchasehooper.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-danieldelaney-net,224,danieldelaney.net,Articles/英文博客,,https://danieldelaney.net/feed,https://danieldelaney.net/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-danielwirtz-com,225,danielwirtz.com,Articles/英文博客,,https://danielwirtz.com/rss.xml,https://danielwirtz.com/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-daringfireball-net,226,daringfireball.net,Articles/英文博客,,https://daringfireball.net/feeds/main,https://daringfireball.net/feeds/main,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-derekthompson-org,227,derekthompson.org,Articles/英文博客,,https://www.theatlantic.com/feed/author/derek-thompson/,https://www.theatlantic.com/feed/author/derek-thompson/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-devblogs-microsoft-com-oldnewthing,228,devblogs.microsoft.com/oldnewthing,Articles/英文博客,,https://devblogs.microsoft.com/oldnewthing/feed,https://devblogs.microsoft.com/oldnewthing/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-dfarq-homeip-net,229,dfarq.homeip.net,Articles/英文博客,,https://dfarq.homeip.net/feed/,https://dfarq.homeip.net/feed/,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,feed_parse_error,"{""ok"": false, ""error"": {""error_code"": ""rss_parse_error"", ""message"": ""failed to parse feed: <unknown>:2:0: not well-formed (invalid token)"", ""retryable"": false, ""source_id"": ""articles-dfarq-homeip-net"", ""feed_url"": ""https://dfarq.homeip.net/feed/""}, ""run"": {""run_id"": ""rss_20260516_082231_101014_articles-dfarq-homeip-net"", ""source_id"": ""articles-dfarq-homeip-net"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:22:31.101014+00:00"", ""finished_at"": ""2026-05-16T08:22:32.513073+00:00"", ""duration_ms"": 1412, ""duration_seconds"": 1.412, ""error_code"": ""rss_parse_error"", ""error_message"": ""failed to parse feed: <unknown>:2:0: not well-formed (invalid token)"", ""retryable"": false, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_",,,,,,,,0,0,0,0,0,0,
articles-downtowndougbrown-com,230,downtowndougbrown.com,Articles/英文博客,,https://www.downtowndougbrown.com/feed/,https://www.downtowndougbrown.com/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-dwarkesh-com,231,dwarkesh.com,Articles/英文博客,,https://www.dwarkeshpatel.com/feed,https://www.dwarkeshpatel.com/feed,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_http_error"", ""message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""source_id"": ""articles-dwarkesh-com"", ""feed_url"": ""https://www.dwarkeshpatel.com/feed""}, ""run"": {""run_id"": ""rss_20260516_082233_114041_articles-dwarkesh-com"", ""source_id"": ""articles-dwarkesh-com"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:22:33.114041+00:00"", ""finished_at"": ""2026-05-16T08:22:34.738919+00:00"", ""duration_ms"": 1625, ""duration_seconds"": 1.625, ""error_code"": ""rss_fetch_http_error"", ""error_message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_hist",,,,,,,,0,0,0,0,0,0,
articles-dynomight-net,232,dynomight.net,Articles/英文博客,,https://dynomight.net/feed.xml,https://dynomight.net/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
