source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1567045834"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1567045834"", ""row_index"": 314, ""source_category"": ""最娱乐"", ""source_name"": ""冲击波工作室"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1567045834""}",313,冲击波工作室,最娱乐,http://127.0.0.1:1200/bilibili/user/video/1567045834,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1567045834,http://host.docker.internal:1200/bilibili/user/video/1567045834,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/4029133"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/4029133"", ""row_index"": 315, ""source_category"": ""最娱乐"", ""source_name"": ""邵艾伦Alan"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/4029133""}",314,邵艾伦Alan,最娱乐,http://127.0.0.1:1200/bilibili/user/video/4029133,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/4029133,http://host.docker.internal:1200/bilibili/user/video/4029133,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/525952604"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/525952604"", ""row_index"": 316, ""source_category"": ""最娱乐"", ""source_name"": ""柯洁"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/525952604""}",315,柯洁,最娱乐,http://127.0.0.1:1200/bilibili/user/video/525952604,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/525952604,http://host.docker.internal:1200/bilibili/user/video/525952604,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/5294454"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/5294454"", ""row_index"": 317, ""source_category"": ""最娱乐"", ""source_name"": ""逗比的雀巢"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/5294454""}",316,逗比的雀巢,最娱乐,http://127.0.0.1:1200/bilibili/user/video/5294454,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/5294454,http://host.docker.internal:1200/bilibili/user/video/5294454,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/2920960"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/2920960"", ""row_index"": 318, ""source_category"": ""最娱乐"", ""source_name"": ""大祥哥来了"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/2920960""}",317,大祥哥来了,最娱乐,http://127.0.0.1:1200/bilibili/user/video/2920960,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/2920960,http://host.docker.internal:1200/bilibili/user/video/2920960,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/29404012"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/29404012"", ""row_index"": 319, ""source_category"": ""最娱乐"", ""source_name"": ""Norah脱口秀"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/29404012""}",318,Norah脱口秀,最娱乐,http://127.0.0.1:1200/bilibili/user/video/29404012,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/29404012,http://host.docker.internal:1200/bilibili/user/video/29404012,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/365372809"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/365372809"", ""row_index"": 320, ""source_category"": ""最娱乐"", ""source_name"": ""巅峰球迷汇"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/365372809""}",319,巅峰球迷汇,最娱乐,http://127.0.0.1:1200/bilibili/user/video/365372809,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/365372809,http://host.docker.internal:1200/bilibili/user/video/365372809,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1027737427"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1027737427"", ""row_index"": 321, ""source_category"": ""最娱乐"", ""source_name"": ""MrBeast官方账号"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1027737427""}",320,MrBeast官方账号,最娱乐,http://127.0.0.1:1200/bilibili/user/video/1027737427,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1027737427,http://host.docker.internal:1200/bilibili/user/video/1027737427,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/63231"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/63231"", ""row_index"": 322, ""source_category"": ""最娱乐"", ""source_name"": ""泛式"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/63231""}",321,泛式,最娱乐,http://127.0.0.1:1200/bilibili/user/video/63231,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/63231,http://host.docker.internal:1200/bilibili/user/video/63231,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/672353429"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/672353429"", ""row_index"": 323, ""source_category"": ""最娱乐"", ""source_name"": ""贝拉kira"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/672353429""}",322,贝拉kira,最娱乐,http://127.0.0.1:1200/bilibili/user/video/672353429,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/672353429,http://host.docker.internal:1200/bilibili/user/video/672353429,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/125526"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/125526"", ""row_index"": 324, ""source_category"": ""最娱乐"", ""source_name"": ""-LKs-"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/125526""}",323,-LKs-,最娱乐,http://127.0.0.1:1200/bilibili/user/video/125526,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/125526,http://host.docker.internal:1200/bilibili/user/video/125526,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/108618052"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/108618052"", ""row_index"": 325, ""source_category"": ""最娱乐"", ""source_name"": ""真实球迷汇"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/108618052""}",324,真实球迷汇,最娱乐,http://127.0.0.1:1200/bilibili/user/video/108618052,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/108618052,http://host.docker.internal:1200/bilibili/user/video/108618052,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3546676667091128"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3546676667091128"", ""row_index"": 326, ""source_category"": ""最娱乐"", ""source_name"": ""李滇滇"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3546676667091128""}",325,李滇滇,最娱乐,http://127.0.0.1:1200/bilibili/user/video/3546676667091128,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3546676667091128,http://host.docker.internal:1200/bilibili/user/video/3546676667091128,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/946974"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/946974"", ""row_index"": 327, ""source_category"": ""最娱乐"", ""source_name"": ""影视飓风"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/946974""}",326,影视飓风,最娱乐,http://127.0.0.1:1200/bilibili/user/video/946974,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/946974,http://host.docker.internal:1200/bilibili/user/video/946974,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/456249922"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/456249922"", ""row_index"": 328, ""source_category"": ""绝活娱乐"", ""source_name"": ""猫眼看足球"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/456249922""}",327,猫眼看足球,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/456249922,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/456249922,http://host.docker.internal:1200/bilibili/user/video/456249922,docker-host,True,success,3,0,3,0,0,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/269288799"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/269288799"", ""row_index"": 329, ""source_category"": ""绝活娱乐"", ""source_name"": ""陈大东瓜"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/269288799""}",328,陈大东瓜,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/269288799,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/269288799,http://host.docker.internal:1200/bilibili/user/video/269288799,docker-host,True,success,3,0,3,0,0,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/334932680"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/334932680"", ""row_index"": 330, ""source_category"": ""绝活娱乐"", ""source_name"": ""司马尘"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/334932680""}",329,司马尘,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/334932680,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/334932680,http://host.docker.internal:1200/bilibili/user/video/334932680,docker-host,True,success,3,0,3,0,0,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1073153713"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1073153713"", ""row_index"": 331, ""source_category"": ""绝活娱乐"", ""source_name"": ""是啤酒鸭-梗图"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1073153713""}",330,是啤酒鸭-梗图,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/1073153713,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1073153713,http://host.docker.internal:1200/bilibili/user/video/1073153713,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/6697975"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/6697975"", ""row_index"": 332, ""source_category"": ""绝活娱乐"", ""source_name"": ""MOJi辞書"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/6697975""}",331,MOJi辞書,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/6697975,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/6697975,http://host.docker.internal:1200/bilibili/user/video/6697975,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/591610354"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/591610354"", ""row_index"": 333, ""source_category"": ""绝活娱乐"", ""source_name"": ""Gray格雷老师"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/591610354""}",332,Gray格雷老师,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/591610354,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/591610354,http://host.docker.internal:1200/bilibili/user/video/591610354,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/375040863"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/375040863"", ""row_index"": 334, ""source_category"": ""绝活娱乐"", ""source_name"": ""你是想气死1酱么"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/375040863""}",333,你是想气死1酱么,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/375040863,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/375040863,http://host.docker.internal:1200/bilibili/user/video/375040863,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3493128048740395"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3493128048740395"", ""row_index"": 335, ""source_category"": ""绝活娱乐"", ""source_name"": ""Boo布姐自译"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493128048740395""}",334,Boo布姐自译,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/3493128048740395,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493128048740395,http://host.docker.internal:1200/bilibili/user/video/3493128048740395,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/239060440"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/239060440"", ""row_index"": 336, ""source_category"": ""绝活娱乐"", ""source_name"": ""冲男阿凉"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/239060440""}",335,冲男阿凉,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/239060440,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/239060440,http://host.docker.internal:1200/bilibili/user/video/239060440,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/13174980"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/13174980"", ""row_index"": 337, ""source_category"": ""绝活娱乐"", ""source_name"": ""杰克森Jackson_"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/13174980""}",336,杰克森Jackson_,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/13174980,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/13174980,http://host.docker.internal:1200/bilibili/user/video/13174980,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/498505577"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/498505577"", ""row_index"": 338, ""source_category"": ""绝活娱乐"", ""source_name"": ""半只笨猪"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/498505577""}",337,半只笨猪,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/498505577,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/498505577,http://host.docker.internal:1200/bilibili/user/video/498505577,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/514207628"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/514207628"", ""row_index"": 339, ""source_category"": ""绝活娱乐"", ""source_name"": ""脱口秀_Talk_Show"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/514207628""}",338,脱口秀_Talk_Show,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/514207628,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/514207628,http://host.docker.internal:1200/bilibili/user/video/514207628,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/517327498"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/517327498"", ""row_index"": 340, ""source_category"": ""绝活娱乐"", ""source_name"": ""罗翔说刑法"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/517327498""}",339,罗翔说刑法,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/517327498,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/517327498,http://host.docker.internal:1200/bilibili/user/video/517327498,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3493286857673111"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3493286857673111"", ""row_index"": 341, ""source_category"": ""绝活娱乐"", ""source_name"": ""付航脱口秀精选"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493286857673111""}",340,付航脱口秀精选,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/3493286857673111,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493286857673111,http://host.docker.internal:1200/bilibili/user/video/3493286857673111,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/532741557"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/532741557"", ""row_index"": 342, ""source_category"": ""绝活娱乐"", ""source_name"": ""戴建业老师"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/532741557""}",341,戴建业老师,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/532741557,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/532741557,http://host.docker.internal:1200/bilibili/user/video/532741557,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
